from_postcode,closest_ivt_time,closest_ivt_unit,closest_mt_time,closest_mt_unit,transfer_mt_time,transfer_mt_unit,mt_transfer_required,ivt_drip_ship,mt_drip_ship,ivt_mothership,mt_mothership,drip_ship_nlvo_ivt_added_utility,drip_ship_lvo_ivt_added_utility,drip_ship_lvo_ivt_mt_added_utility,drip_ship_lvo_mt_added_utility,mothership_nlvo_ivt_added_utility,mothership_lvo_ivt_added_utility,mothership_lvo_ivt_mt_added_utility,mothership_lvo_mt_added_utility,drip_ship_lvo_mix_added_utility,mothership_lvo_mix_added_utility,drip_ship_weighted_added_utility,mothership_weighted_added_utility,drip_ship_weighted_treated_added_utility,mothership_weighted_treated_added_utility
N00000547,27.4048869057523,BT412RL,45.3246173009173,BT126BA,28.7486181479082,BT126BA,True,117.4048869057523,266.1535050536605,135.3246173009173,195.3246173009173,0.11287,0.056,0.10522,0.10522,0.10548,0.05106,0.14703,0.14703,0.10141,0.13959,0.02665,0.03053,0.10709,0.12268
N00000548,26.0482389454077,BT412RL,45.3246173009173,BT126BA,28.7486181479082,BT126BA,True,116.0482389454077,264.7968570933159,135.3246173009173,195.3246173009173,0.11342,0.05637,0.10601,0.10601,0.10548,0.05106,0.14703,0.14703,0.10216,0.13959,0.02681,0.03053,0.10774,0.12268
N00000549,24.6777297765005,BT412RL,42.8625469209214,BT126BA,28.7486181479082,BT126BA,True,114.6777297765005,263.4263479244087,132.8625469209214,192.8625469209214,0.11398,0.05675,0.10681,0.10681,0.1065,0.05174,0.1485,0.1485,0.10293,0.141,0.02698,0.03083,0.10841,0.1239
N00000550,24.6777297765005,BT412RL,44.0969174783216,BT126BA,28.7486181479082,BT126BA,True,114.6777297765005,263.4263479244087,134.0969174783216,194.0969174783216,0.11398,0.05675,0.10681,0.10681,0.10599,0.0514,0.14776,0.14776,0.10293,0.14029,0.02698,0.03068,0.10841,0.12329
N00000551,24.6777297765005,BT412RL,44.0969174783216,BT126BA,28.7486181479082,BT126BA,True,114.6777297765005,263.4263479244087,134.0969174783216,194.0969174783216,0.11398,0.05675,0.10681,0.10681,0.10599,0.0514,0.14776,0.14776,0.10293,0.14029,0.02698,0.03068,0.10841,0.12329
N00000552,24.6777297765005,BT412RL,42.8625469209214,BT126BA,28.7486181479082,BT126BA,True,114.6777297765005,263.4263479244087,132.8625469209214,192.8625469209214,0.11398,0.05675,0.10681,0.10681,0.1065,0.05174,0.1485,0.1485,0.10293,0.141,0.02698,0.03083,0.10841,0.1239
N00000553,24.6777297765005,BT412RL,44.0969174783216,BT126BA,28.7486181479082,BT126BA,True,114.6777297765005,263.4263479244087,134.0969174783216,194.0969174783216,0.11398,0.05675,0.10681,0.10681,0.10599,0.0514,0.14776,0.14776,0.10293,0.14029,0.02698,0.03068,0.10841,0.12329
N00000554,24.6777297765005,BT412RL,42.8625469209214,BT126BA,28.7486181479082,BT126BA,True,114.6777297765005,263.4263479244087,132.8625469209214,192.8625469209214,0.11398,0.05675,0.10681,0.10681,0.1065,0.05174,0.1485,0.1485,0.10293,0.141,0.02698,0.03083,0.10841,0.1239
N00000555,24.6777297765005,BT412RL,42.8625469209214,BT126BA,28.7486181479082,BT126BA,True,114.6777297765005,263.4263479244087,132.8625469209214,192.8625469209214,0.11398,0.05675,0.10681,0.10681,0.1065,0.05174,0.1485,0.1485,0.10293,0.141,0.02698,0.03083,0.10841,0.1239
N00000556,24.6777297765005,BT412RL,42.8625469209214,BT126BA,28.7486181479082,BT126BA,True,114.6777297765005,263.4263479244087,132.8625469209214,192.8625469209214,0.11398,0.05675,0.10681,0.10681,0.1065,0.05174,0.1485,0.1485,0.10293,0.141,0.02698,0.03083,0.10841,0.1239
N00000557,34.0096740062926,BT412RL,51.3712344516913,BT126BA,28.7486181479082,BT126BA,True,124.0096740062926,272.75829215420083,141.3712344516913,201.3712344516913,0.11016,0.05418,0.10137,0.10137,0.10296,0.04941,0.14343,0.14343,0.09771,0.13614,0.02585,0.02978,0.10388,0.11969
N00000558,30.0802640216665,BT412RL,47.7609862792756,BT126BA,28.7486181479082,BT126BA,True,120.0802640216665,268.8288821695747,137.76098627927558,197.7609862792756,0.11177,0.05526,0.10365,0.10365,0.10447,0.0504,0.14558,0.14558,0.0999,0.1382,0.02632,0.03023,0.10579,0.12148
N00000559,28.7486181479082,BT412RL,47.7609862792756,BT126BA,28.7486181479082,BT126BA,True,118.7486181479082,267.4972362958164,137.76098627927558,197.7609862792756,0.11232,0.05563,0.10443,0.10443,0.10447,0.0504,0.14558,0.14558,0.10065,0.1382,0.02649,0.03023,0.10644,0.12148
N00000560,30.0802640216665,BT412RL,48.9701057321922,BT126BA,28.7486181479082,BT126BA,True,120.0802640216665,268.8288821695747,138.9701057321922,198.9701057321922,0.11177,0.05526,0.10365,0.10365,0.10397,0.05006,0.14486,0.14486,0.0999,0.13751,0.02632,0.03008,0.10579,0.12088
N00000561,34.0096740062926,BT412RL,52.5636145854392,BT126BA,28.7486181479082,BT126BA,True,124.0096740062926,272.75829215420083,142.5636145854392,202.5636145854392,0.11016,0.05418,0.10137,0.10137,0.10246,0.04908,0.14272,0.14272,0.09771,0.13546,0.02585,0.02964,0.10388,0.1191
N00000562,34.0096740062926,BT412RL,52.5636145854392,BT126BA,28.7486181479082,BT126BA,True,124.0096740062926,272.75829215420083,142.5636145854392,202.5636145854392,0.11016,0.05418,0.10137,0.10137,0.10246,0.04908,0.14272,0.14272,0.09771,0.13546,0.02585,0.02964,0.10388,0.1191
N00000563,23.2922777214499,BT412RL,42.8625469209214,BT126BA,28.7486181479082,BT126BA,True,113.29227772144988,262.0408958693581,132.8625469209214,192.8625469209214,0.11454,0.05714,0.10762,0.10762,0.1065,0.05174,0.1485,0.1485,0.10371,0.141,0.02714,0.03083,0.10908,0.1239
N00000564,23.2922777214499,BT412RL,41.6212373612667,BT126BA,28.7486181479082,BT126BA,True,113.29227772144988,262.0408958693581,131.6212373612667,191.6212373612667,0.11454,0.05714,0.10762,0.10762,0.10702,0.05208,0.14924,0.14924,0.10371,0.14171,0.02714,0.03098,0.10908,0.12451
N00000565,23.2922777214499,BT412RL,42.8625469209214,BT126BA,28.7486181479082,BT126BA,True,113.29227772144988,262.0408958693581,132.8625469209214,192.8625469209214,0.11454,0.05714,0.10762,0.10762,0.1065,0.05174,0.1485,0.1485,0.10371,0.141,0.02714,0.03083,0.10908,0.1239
N00000566,23.2922777214499,BT412RL,42.8625469209214,BT126BA,28.7486181479082,BT126BA,True,113.29227772144988,262.0408958693581,132.8625469209214,192.8625469209214,0.11454,0.05714,0.10762,0.10762,0.1065,0.05174,0.1485,0.1485,0.10371,0.141,0.02714,0.03083,0.10908,0.1239
N00000567,24.6777297765005,BT412RL,44.0969174783216,BT126BA,28.7486181479082,BT126BA,True,114.6777297765005,263.4263479244087,134.0969174783216,194.0969174783216,0.11398,0.05675,0.10681,0.10681,0.10599,0.0514,0.14776,0.14776,0.10293,0.14029,0.02698,0.03068,0.10841,0.12329
N00000568,23.2922777214499,BT412RL,42.8625469209214,BT126BA,28.7486181479082,BT126BA,True,113.29227772144988,262.0408958693581,132.8625469209214,192.8625469209214,0.11454,0.05714,0.10762,0.10762,0.1065,0.05174,0.1485,0.1485,0.10371,0.141,0.02714,0.03083,0.10908,0.1239
N00000569,23.2922777214499,BT412RL,42.8625469209214,BT126BA,28.7486181479082,BT126BA,True,113.29227772144988,262.0408958693581,132.8625469209214,192.8625469209214,0.11454,0.05714,0.10762,0.10762,0.1065,0.05174,0.1485,0.1485,0.10371,0.141,0.02714,0.03083,0.10908,0.1239
N00000570,24.6777297765005,BT412RL,42.8625469209214,BT126BA,28.7486181479082,BT126BA,True,114.6777297765005,263.4263479244087,132.8625469209214,192.8625469209214,0.11398,0.05675,0.10681,0.10681,0.1065,0.05174,0.1485,0.1485,0.10293,0.141,0.02698,0.03083,0.10841,0.1239
N00000571,24.6777297765005,BT412RL,42.8625469209214,BT126BA,28.7486181479082,BT126BA,True,114.6777297765005,263.4263479244087,132.8625469209214,192.8625469209214,0.11398,0.05675,0.10681,0.10681,0.1065,0.05174,0.1485,0.1485,0.10293,0.141,0.02698,0.03083,0.10841,0.1239
N00000572,23.2922777214499,BT412RL,42.8625469209214,BT126BA,28.7486181479082,BT126BA,True,113.29227772144988,262.0408958693581,132.8625469209214,192.8625469209214,0.11454,0.05714,0.10762,0.10762,0.1065,0.05174,0.1485,0.1485,0.10371,0.141,0.02714,0.03083,0.10908,0.1239
N00000573,21.8906326516112,BT412RL,40.372699739972,BT126BA,28.7486181479082,BT126BA,True,111.8906326516112,260.6392507995194,130.372699739972,190.372699739972,0.11511,0.05753,0.10844,0.10844,0.10754,0.05242,0.14998,0.14998,0.10449,0.14242,0.02731,0.03114,0.10976,0.12513
N00000574,23.2922777214499,BT412RL,42.8625469209214,BT126BA,28.7486181479082,BT126BA,True,113.29227772144988,262.0408958693581,132.8625469209214,192.8625469209214,0.11454,0.05714,0.10762,0.10762,0.1065,0.05174,0.1485,0.1485,0.10371,0.141,0.02714,0.03083,0.10908,0.1239
N00000575,32.7101681851292,BT521HS,54.9328533660975,BT126BA,69.8979386453122,BT126BA,True,122.7101681851292,312.6081068304414,144.9328533660975,204.9328533660975,0.11069,0.05453,0.07836,0.07836,0.10147,0.04843,0.14131,0.14131,0.07651,0.13411,0.02326,0.02935,0.09346,0.11793
N00000576,37.8526650536016,BT412RL,54.9328533660975,BT126BA,28.7486181479082,BT126BA,True,127.8526650536016,276.6012832015098,144.9328533660975,204.9328533660975,0.10858,0.05312,0.09913,0.09913,0.10147,0.04843,0.14131,0.14131,0.09556,0.13411,0.02539,0.02935,0.10202,0.11793
N00000577,36.5804618603731,BT521HS,56.1100223905244,BT126BA,69.8979386453122,BT126BA,True,126.5804618603731,316.4784005056853,146.1100223905244,206.1100223905244,0.1091,0.05347,0.07614,0.07614,0.10098,0.04811,0.14061,0.14061,0.07438,0.13344,0.02279,0.0292,0.0916,0.11735
N00000578,35.2996111471651,BT412RL,53.7507676882285,BT126BA,28.7486181479082,BT126BA,True,125.29961114716512,274.0482292950733,143.7507676882285,203.7507676882285,0.10963,0.05382,0.10062,0.10062,0.10197,0.04876,0.14201,0.14201,0.09699,0.13478,0.0257,0.02949,0.10326,0.11851
N00000579,32.7101681851292,BT412RL,51.3712344516913,BT126BA,28.7486181479082,BT126BA,True,122.7101681851292,271.4587863330374,141.3712344516913,201.3712344516913,0.11069,0.05453,0.10212,0.10212,0.10296,0.04941,0.14343,0.14343,0.09843,0.13614,0.02601,0.02978,0.10451,0.11969
N00000580,31.4005615242259,BT521HS,51.3712344516913,BT126BA,69.8979386453122,BT126BA,True,121.4005615242259,311.2985001695381,141.3712344516913,201.3712344516913,0.11123,0.0549,0.07911,0.07911,0.10296,0.04941,0.14343,0.14343,0.07723,0.13614,0.02341,0.02978,0.09409,0.11969
N00000581,30.0802640216665,BT412RL,47.7609862792756,BT126BA,28.7486181479082,BT126BA,True,120.0802640216665,268.8288821695747,137.76098627927558,197.7609862792756,0.11177,0.05526,0.10365,0.10365,0.10447,0.0504,0.14558,0.14558,0.0999,0.1382,0.02632,0.03023,0.10579,0.12148
N00000582,21.8906326516112,BT412RL,36.5804618603731,BT126BA,28.7486181479082,BT126BA,True,111.8906326516112,260.6392507995194,126.5804618603731,186.5804618603731,0.11511,0.05753,0.10844,0.10844,0.1091,0.05347,0.15225,0.15225,0.10449,0.1446,0.02731,0.0316,0.10976,0.127
N00000583,19.0326579023751,BT412RL,37.8526650536016,BT126BA,28.7486181479082,BT126BA,True,109.03265790237508,257.7812760502833,127.8526650536016,187.8526650536016,0.11627,0.05832,0.11011,0.11011,0.10858,0.05312,0.15149,0.15149,0.1061,0.14387,0.02766,0.03145,0.11114,0.12637
N00000584,17.5725337832552,BT412RL,36.5804618603731,BT126BA,28.7486181479082,BT126BA,True,107.5725337832552,256.3211519311634,126.5804618603731,186.5804618603731,0.11687,0.05873,0.11096,0.11096,0.1091,0.05347,0.15225,0.15225,0.10691,0.1446,0.02783,0.0316,0.11185,0.127
N00000585,26.0482389454077,BT412RL,36.5804618603731,BT126BA,28.7486181479082,BT126BA,True,116.0482389454077,264.7968570933159,126.5804618603731,186.5804618603731,0.11342,0.05637,0.10601,0.10601,0.1091,0.05347,0.15225,0.15225,0.10216,0.1446,0.02681,0.0316,0.10774,0.127
N00000586,23.2922777214499,BT412RL,35.2996111471651,BT126BA,28.7486181479082,BT126BA,True,113.29227772144988,262.0408958693581,125.29961114716512,185.2996111471651,0.11454,0.05714,0.10762,0.10762,0.10963,0.05382,0.15301,0.15301,0.10371,0.14532,0.02714,0.03176,0.10908,0.12763
N00000587,20.4713346082219,BT412RL,40.372699739972,BT126BA,28.7486181479082,BT126BA,True,110.4713346082219,259.2199527561301,130.372699739972,190.372699739972,0.11569,0.05792,0.10927,0.10927,0.10754,0.05242,0.14998,0.14998,0.10529,0.14242,0.02748,0.03114,0.11045,0.12513
N00000588,20.4713346082219,BT412RL,40.372699739972,BT126BA,28.7486181479082,BT126BA,True,110.4713346082219,259.2199527561301,130.372699739972,190.372699739972,0.11569,0.05792,0.10927,0.10927,0.10754,0.05242,0.14998,0.14998,0.10529,0.14242,0.02748,0.03114,0.11045,0.12513
N00000589,24.6777297765005,BT412RL,42.8625469209214,BT126BA,28.7486181479082,BT126BA,True,114.6777297765005,263.4263479244087,132.8625469209214,192.8625469209214,0.11398,0.05675,0.10681,0.10681,0.1065,0.05174,0.1485,0.1485,0.10293,0.141,0.02698,0.03083,0.10841,0.1239
N00000590,20.4713346082219,BT412RL,40.372699739972,BT126BA,28.7486181479082,BT126BA,True,110.4713346082219,259.2199527561301,130.372699739972,190.372699739972,0.11569,0.05792,0.10927,0.10927,0.10754,0.05242,0.14998,0.14998,0.10529,0.14242,0.02748,0.03114,0.11045,0.12513
N00000591,24.6777297765005,BT412RL,44.0969174783216,BT126BA,28.7486181479082,BT126BA,True,114.6777297765005,263.4263479244087,134.0969174783216,194.0969174783216,0.11398,0.05675,0.10681,0.10681,0.10599,0.0514,0.14776,0.14776,0.10293,0.14029,0.02698,0.03068,0.10841,0.12329
N00000592,20.4713346082219,BT412RL,40.372699739972,BT126BA,28.7486181479082,BT126BA,True,110.4713346082219,259.2199527561301,130.372699739972,190.372699739972,0.11569,0.05792,0.10927,0.10927,0.10754,0.05242,0.14998,0.14998,0.10529,0.14242,0.02748,0.03114,0.11045,0.12513
N00000593,24.6777297765005,BT412RL,44.0969174783216,BT126BA,28.7486181479082,BT126BA,True,114.6777297765005,263.4263479244087,134.0969174783216,194.0969174783216,0.11398,0.05675,0.10681,0.10681,0.10599,0.0514,0.14776,0.14776,0.10293,0.14029,0.02698,0.03068,0.10841,0.12329
N00000594,20.4713346082219,BT412RL,39.1166217609521,BT126BA,28.7486181479082,BT126BA,True,110.4713346082219,259.2199527561301,129.1166217609521,189.1166217609521,0.11569,0.05792,0.10927,0.10927,0.10805,0.05277,0.15073,0.15073,0.10529,0.14314,0.02748,0.03129,0.11045,0.12574
N00000595,20.4713346082219,BT412RL,40.372699739972,BT126BA,28.7486181479082,BT126BA,True,110.4713346082219,259.2199527561301,130.372699739972,190.372699739972,0.11569,0.05792,0.10927,0.10927,0.10754,0.05242,0.14998,0.14998,0.10529,0.14242,0.02748,0.03114,0.11045,0.12513
N00000596,19.0326579023751,BT412RL,37.8526650536016,BT126BA,28.7486181479082,BT126BA,True,109.03265790237508,257.7812760502833,127.8526650536016,187.8526650536016,0.11627,0.05832,0.11011,0.11011,0.10858,0.05312,0.15149,0.15149,0.1061,0.14387,0.02766,0.03145,0.11114,0.12637
N00000597,20.4713346082219,BT412RL,40.372699739972,BT126BA,28.7486181479082,BT126BA,True,110.4713346082219,259.2199527561301,130.372699739972,190.372699739972,0.11569,0.05792,0.10927,0.10927,0.10754,0.05242,0.14998,0.14998,0.10529,0.14242,0.02748,0.03114,0.11045,0.12513
N00000598,20.4713346082219,BT412RL,40.372699739972,BT126BA,28.7486181479082,BT126BA,True,110.4713346082219,259.2199527561301,130.372699739972,190.372699739972,0.11569,0.05792,0.10927,0.10927,0.10754,0.05242,0.14998,0.14998,0.10529,0.14242,0.02748,0.03114,0.11045,0.12513
N00000599,21.8906326516112,BT412RL,40.372699739972,BT126BA,28.7486181479082,BT126BA,True,111.8906326516112,260.6392507995194,130.372699739972,190.372699739972,0.11511,0.05753,0.10844,0.10844,0.10754,0.05242,0.14998,0.14998,0.10449,0.14242,0.02731,0.03114,0.10976,0.12513
N00000600,20.4713346082219,BT412RL,39.1166217609521,BT126BA,28.7486181479082,BT126BA,True,110.4713346082219,259.2199527561301,129.1166217609521,189.1166217609521,0.11569,0.05792,0.10927,0.10927,0.10805,0.05277,0.15073,0.15073,0.10529,0.14314,0.02748,0.03129,0.11045,0.12574
N00000601,20.4713346082219,BT412RL,40.372699739972,BT126BA,28.7486181479082,BT126BA,True,110.4713346082219,259.2199527561301,130.372699739972,190.372699739972,0.11569,0.05792,0.10927,0.10927,0.10754,0.05242,0.14998,0.14998,0.10529,0.14242,0.02748,0.03114,0.11045,0.12513
N00000602,20.4713346082219,BT412RL,39.1166217609521,BT126BA,28.7486181479082,BT126BA,True,110.4713346082219,259.2199527561301,129.1166217609521,189.1166217609521,0.11569,0.05792,0.10927,0.10927,0.10805,0.05277,0.15073,0.15073,0.10529,0.14314,0.02748,0.03129,0.11045,0.12574
N00000603,16.0884404323873,BT412RL,36.5804618603731,BT126BA,28.7486181479082,BT126BA,True,106.0884404323873,254.8370585802955,126.5804618603731,186.5804618603731,0.11747,0.05914,0.11183,0.11183,0.1091,0.05347,0.15225,0.15225,0.10775,0.1446,0.02801,0.0316,0.11257,0.127
N00000604,14.5772411907136,BT412RL,35.2996111471651,BT126BA,28.7486181479082,BT126BA,True,104.5772411907136,253.3258593386218,125.29961114716512,185.2996111471651,0.11808,0.05956,0.11272,0.11272,0.10963,0.05382,0.15301,0.15301,0.1086,0.14532,0.02819,0.03176,0.1133,0.12763
N00000605,14.5772411907136,BT412RL,35.2996111471651,BT126BA,28.7486181479082,BT126BA,True,104.5772411907136,253.3258593386218,125.29961114716512,185.2996111471651,0.11808,0.05956,0.11272,0.11272,0.10963,0.05382,0.15301,0.15301,0.1086,0.14532,0.02819,0.03176,0.1133,0.12763
N00000606,16.0884404323873,BT412RL,35.2996111471651,BT126BA,28.7486181479082,BT126BA,True,106.0884404323873,254.8370585802955,125.29961114716512,185.2996111471651,0.11747,0.05914,0.11183,0.11183,0.10963,0.05382,0.15301,0.15301,0.10775,0.14532,0.02801,0.03176,0.11257,0.12763
N00000607,14.5772411907136,BT412RL,35.2996111471651,BT126BA,28.7486181479082,BT126BA,True,104.5772411907136,253.3258593386218,125.29961114716512,185.2996111471651,0.11808,0.05956,0.11272,0.11272,0.10963,0.05382,0.15301,0.15301,0.1086,0.14532,0.02819,0.03176,0.1133,0.12763
N00000608,14.5772411907136,BT412RL,35.2996111471651,BT126BA,28.7486181479082,BT126BA,True,104.5772411907136,253.3258593386218,125.29961114716512,185.2996111471651,0.11808,0.05956,0.11272,0.11272,0.10963,0.05382,0.15301,0.15301,0.1086,0.14532,0.02819,0.03176,0.1133,0.12763
N00000609,14.5772411907136,BT412RL,35.2996111471651,BT126BA,28.7486181479082,BT126BA,True,104.5772411907136,253.3258593386218,125.29961114716512,185.2996111471651,0.11808,0.05956,0.11272,0.11272,0.10963,0.05382,0.15301,0.15301,0.1086,0.14532,0.02819,0.03176,0.1133,0.12763
N00000610,14.5772411907136,BT412RL,35.2996111471651,BT126BA,28.7486181479082,BT126BA,True,104.5772411907136,253.3258593386218,125.29961114716512,185.2996111471651,0.11808,0.05956,0.11272,0.11272,0.10963,0.05382,0.15301,0.15301,0.1086,0.14532,0.02819,0.03176,0.1133,0.12763
N00000611,17.5725337832552,BT412RL,36.5804618603731,BT126BA,28.7486181479082,BT126BA,True,107.5725337832552,256.3211519311634,126.5804618603731,186.5804618603731,0.11687,0.05873,0.11096,0.11096,0.1091,0.05347,0.15225,0.15225,0.10691,0.1446,0.02783,0.0316,0.11185,0.127
N00000612,20.4713346082219,BT412RL,40.372699739972,BT126BA,28.7486181479082,BT126BA,True,110.4713346082219,259.2199527561301,130.372699739972,190.372699739972,0.11569,0.05792,0.10927,0.10927,0.10754,0.05242,0.14998,0.14998,0.10529,0.14242,0.02748,0.03114,0.11045,0.12513
N00000613,20.4713346082219,BT412RL,40.372699739972,BT126BA,28.7486181479082,BT126BA,True,110.4713346082219,259.2199527561301,130.372699739972,190.372699739972,0.11569,0.05792,0.10927,0.10927,0.10754,0.05242,0.14998,0.14998,0.10529,0.14242,0.02748,0.03114,0.11045,0.12513
N00000614,21.8906326516112,BT412RL,41.6212373612667,BT126BA,28.7486181479082,BT126BA,True,111.8906326516112,260.6392507995194,131.6212373612667,191.6212373612667,0.11511,0.05753,0.10844,0.10844,0.10702,0.05208,0.14924,0.14924,0.10449,0.14171,0.02731,0.03098,0.10976,0.12451
N00000615,21.8906326516112,BT412RL,40.372699739972,BT126BA,28.7486181479082,BT126BA,True,111.8906326516112,260.6392507995194,130.372699739972,190.372699739972,0.11511,0.05753,0.10844,0.10844,0.10754,0.05242,0.14998,0.14998,0.10449,0.14242,0.02731,0.03114,0.10976,0.12513
N00000616,21.8906326516112,BT412RL,40.372699739972,BT126BA,28.7486181479082,BT126BA,True,111.8906326516112,260.6392507995194,130.372699739972,190.372699739972,0.11511,0.05753,0.10844,0.10844,0.10754,0.05242,0.14998,0.14998,0.10449,0.14242,0.02731,0.03114,0.10976,0.12513
N00000617,20.4713346082219,BT412RL,40.372699739972,BT126BA,28.7486181479082,BT126BA,True,110.4713346082219,259.2199527561301,130.372699739972,190.372699739972,0.11569,0.05792,0.10927,0.10927,0.10754,0.05242,0.14998,0.14998,0.10529,0.14242,0.02748,0.03114,0.11045,0.12513
N00000618,21.8906326516112,BT412RL,41.6212373612667,BT126BA,28.7486181479082,BT126BA,True,111.8906326516112,260.6392507995194,131.6212373612667,191.6212373612667,0.11511,0.05753,0.10844,0.10844,0.10702,0.05208,0.14924,0.14924,0.10449,0.14171,0.02731,0.03098,0.10976,0.12451
N00000619,24.6777297765005,BT412RL,44.0969174783216,BT126BA,28.7486181479082,BT126BA,True,114.6777297765005,263.4263479244087,134.0969174783216,194.0969174783216,0.11398,0.05675,0.10681,0.10681,0.10599,0.0514,0.14776,0.14776,0.10293,0.14029,0.02698,0.03068,0.10841,0.12329
N00000620,24.6777297765005,BT412RL,42.8625469209214,BT126BA,28.7486181479082,BT126BA,True,114.6777297765005,263.4263479244087,132.8625469209214,192.8625469209214,0.11398,0.05675,0.10681,0.10681,0.1065,0.05174,0.1485,0.1485,0.10293,0.141,0.02698,0.03083,0.10841,0.1239
N00000621,23.2922777214499,BT412RL,42.8625469209214,BT126BA,28.7486181479082,BT126BA,True,113.29227772144988,262.0408958693581,132.8625469209214,192.8625469209214,0.11454,0.05714,0.10762,0.10762,0.1065,0.05174,0.1485,0.1485,0.10371,0.141,0.02714,0.03083,0.10908,0.1239
N00000622,23.2922777214499,BT412RL,41.6212373612667,BT126BA,28.7486181479082,BT126BA,True,113.29227772144988,262.0408958693581,131.6212373612667,191.6212373612667,0.11454,0.05714,0.10762,0.10762,0.10702,0.05208,0.14924,0.14924,0.10371,0.14171,0.02714,0.03098,0.10908,0.12451
